Date,Time,Pid,Level,EventId
0.0,-1.6256215601128585,-0.6532654820598373,0.0030888040097081793,0.3635813395130087
0.0,-1.6256215601128585,-1.1615032062084163,0.0030888040097081793,-2.606417594476998
0.0,-1.6234103997154627,-0.6532654820598373,0.0030888040097081793,0.3635813395130087
0.0,-1.6234103997154627,-0.6438536723533821,0.0030888040097081793,0.3635813395130087
0.0,-1.6234103997154627,-0.6438536723533821,0.0030888040097081793,0.3220455334308905
0.0,-1.6234103997154627,-0.6438536723533821,0.0030888040097081793,0.3220455334308905
0.0,-1.6234103997154627,-0.6438536723533821,0.0030888040097081793,0.3212903369566702
0.0,-1.6234103997154627,-0.6438536723533821,0.0030888040097081793,0.3212903369566702
0.0,-1.6234103997154627,-0.6344418626469269,0.0030888040097081793,0.3220455334308905
0.0,-1.6234103997154627,-0.6344418626469269,0.0030888040097081793,0.3212903369566702
0.0,-1.6234103997154627,-1.1897386353277817,0.0030888040097081793,0.32714310963187776
0.0,-1.6234103997154627,-1.1850327304745543,0.0030888040097081793,0.32714310963187776
0.0,-1.6234103997154627,-1.1803268256213266,0.0030888040097081793,0.32714310963187776
0.0,-1.6211992393180672,-0.6579713869130648,0.0030888040097081793,0.3635813395130087
0.0,-1.6211992393180672,-0.6438536723533821,0.0030888040097081793,0.3635813395130087
0.0,-1.6211992393180672,-1.2038563498874646,0.0030888040097081793,-2.606417594476998
0.0,-1.6189880789206714,-0.6532654820598373,0.0030888040097081793,-4.099629823129147
0.0,-1.6189880789206714,-0.6532654820598373,0.0030888040097081793,0.3635813395130087
0.0,-1.6189880789206714,-0.6485595772066096,0.0030888040097081793,0.3635813395130087
0.0,-1.6189880789206714,-0.6438536723533821,0.0030888040097081793,0.3635813395130087
0.0,-1.6189880789206714,-0.6438536723533821,0.0030888040097081793,0.3220455334308905
0.0,-1.6189880789206714,-0.6438536723533821,0.0030888040097081793,0.3212903369566702
0.0,-1.6189880789206714,-0.6391477675001545,0.0030888040097081793,0.3220455334308905
0.0,-1.6189880789206714,-0.6391477675001545,0.0030888040097081793,0.3212903369566702
0.0,-1.6189880789206714,-0.6344418626469269,0.0030888040097081793,-4.100385019603368
0.0,-1.6189880789206714,-0.6344418626469269,0.0030888040097081793,-4.099629823129147
0.0,-1.6189880789206714,-0.6344418626469269,0.0030888040097081793,0.3635813395130087
0.0,-1.6189880789206714,-0.6297359577936993,0.0030888040097081793,0.3220455334308905
0.0,-1.6189880789206714,-0.6297359577936993,0.0030888040097081793,0.3212903369566702
0.0,-1.6189880789206714,-1.2367976838600576,0.0030888040097081793,-4.100385019603368
0.0,-1.6189880789206714,-1.2367976838600576,0.0030888040097081793,-4.100385019603368
0.0,-1.6189880789206714,-1.199150445034237,0.0030888040097081793,0.32714310963187776
0.0,-1.6189880789206714,-1.1897386353277817,0.0030888040097081793,-2.606417594476998
0.0,-1.6189880789206714,-1.1850327304745543,0.0030888040097081793,0.32714310963187776
0.0,-1.6189880789206714,-1.1709150159148713,0.0030888040097081793,0.32714310963187776
0.0,-1.6189880789206714,-1.166209111061644,0.0030888040097081793,0.32714310963187776
0.0,-1.6189880789206714,-1.1615032062084163,0.0030888040097081793,0.32714310963187776
0.0,-1.6167769185232757,-0.6485595772066096,0.0030888040097081793,0.3635813395130087
0.0,-1.6167769185232757,-0.6438536723533821,0.0030888040097081793,0.3635813395130087
0.0,-1.6167769185232757,-0.6344418626469269,0.0030888040097081793,0.3220455334308905
0.0,-1.6167769185232757,-0.6344418626469269,0.0030888040097081793,0.3212903369566702
0.0,-1.6145657581258799,-0.6532654820598373,0.0030888040097081793,0.3635813395130087
0.0,-1.6145657581258799,-0.6391477675001545,0.0030888040097081793,0.3220455334308905
0.0,-1.6145657581258799,-0.6391477675001545,0.0030888040097081793,0.3212903369566702
0.0,-1.6145657581258799,-0.6344418626469269,0.0030888040097081793,0.3220455334308905
0.0,-1.6145657581258799,-0.6344418626469269,0.0030888040097081793,0.3212903369566702
0.0,-1.6145657581258799,-0.6297359577936993,0.0030888040097081793,-4.028641354552437
0.0,-1.6145657581258799,-0.6250300529404718,0.0030888040097081793,-4.028641354552437
0.0,-1.6145657581258799,-1.1944445401810093,0.0030888040097081793,-2.606417594476998
0.0,-1.6145657581258799,-1.1897386353277817,0.0030888040097081793,0.32714310963187776
0.0,-1.6145657581258799,-1.1709150159148713,0.0030888040097081793,0.32714310963187776
0.0,-1.6145657581258799,-1.1709150159148713,0.0030888040097081793,0.32714310963187776
0.0,-1.612354597728484,-0.6532654820598373,0.0030888040097081793,0.3635813395130087
0.0,-1.612354597728484,-0.6485595772066096,0.0030888040097081793,0.3635813395130087
0.0,-1.612354597728484,-0.6438536723533821,0.0030888040097081793,0.3220455334308905
0.0,-1.612354597728484,-0.6438536723533821,0.0030888040097081793,0.3212903369566702
0.0,-1.612354597728484,-0.6391477675001545,0.0030888040097081793,0.3220455334308905
0.0,-1.612354597728484,-0.6391477675001545,0.0030888040097081793,0.3212903369566702
0.0,-1.612354597728484,-0.6344418626469269,0.0030888040097081793,0.3220455334308905
0.0,-1.612354597728484,-0.6344418626469269,0.0030888040097081793,0.3212903369566702
0.0,-1.612354597728484,-1.2367976838600576,0.0030888040097081793,-4.100385019603368
0.0,-1.612354597728484,-1.199150445034237,0.0030888040097081793,0.32714310963187776
0.0,-1.612354597728484,-1.166209111061644,0.0030888040097081793,0.32714310963187776
0.0,-1.612354597728484,-1.1615032062084163,0.0030888040097081793,0.32714310963187776
0.0,-1.6101434373310886,-0.6203241480872441,0.0030888040097081793,-4.028641354552437
0.0,-1.6079322769336928,-0.6391477675001545,0.0030888040097081793,-4.099629823129147
0.0,-1.6079322769336928,-0.6391477675001545,0.0030888040097081793,-4.099629823129147
0.0,-1.6079322769336928,-0.6391477675001545,0.0030888040097081793,0.3635813395130087
0.0,-1.6079322769336928,-0.6391477675001545,0.0030888040097081793,0.3635813395130087
0.0,-1.6079322769336928,-0.6250300529404718,0.0030888040097081793,-4.028641354552437
0.0,-1.6079322769336928,-0.6203241480872441,0.0030888040097081793,-4.028641354552437
0.0,-1.6079322769336928,-0.6156182432340166,0.0030888040097081793,-4.028641354552437
0.0,-1.6079322769336928,-0.610912338380789,0.0030888040097081793,-4.100385019603368
0.0,-1.6079322769336928,-1.2367976838600576,0.0030888040097081793,-4.100385019603368
0.0,-1.6079322769336928,-1.1944445401810093,0.0030888040097081793,0.32714310963187776
0.0,-1.6079322769336928,-1.1897386353277817,0.0030888040097081793,0.32714310963187776
0.0,-1.605721116536297,-0.6438536723533821,0.0030888040097081793,0.3635813395130087
0.0,-1.605721116536297,-0.6344418626469269,0.0030888040097081793,-4.099629823129147
0.0,-1.605721116536297,-0.6344418626469269,0.0030888040097081793,0.3635813395130087
0.0,-1.605721116536297,-0.6297359577936993,0.0030888040097081793,-4.100385019603368
0.0,-1.605721116536297,-0.6250300529404718,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.6203241480872441,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.6203241480872441,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.6203241480872441,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.6203241480872441,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.6156182432340166,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.6156182432340166,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.6156182432340166,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.6156182432340166,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.610912338380789,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.610912338380789,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.610912338380789,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.610912338380789,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.610912338380789,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.610912338380789,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.6062064335275614,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.6062064335275614,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.6062064335275614,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.6062064335275614,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.6015005286743338,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.6015005286743338,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.6015005286743338,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.5967946238211063,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.5967946238211063,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.5920887189678786,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.5920887189678786,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.5873828141146511,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.5873828141146511,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.5826769092614235,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.5826769092614235,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.5779710044081959,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.5732650995549683,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.5685591947017408,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.5638532898485131,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.5591473849952856,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-0.554441480142058,0.0030888040097081793,-4.028641354552437
0.0,-1.605721116536297,-1.2367976838600576,0.0030888040097081793,-4.100385019603368
0.0,-1.605721116536297,-1.2367976838600576,0.0030888040097081793,-4.100385019603368
0.0,-1.6035099561389012,-0.6438536723533821,0.0030888040097081793,-4.099629823129147
0.0,-1.6035099561389012,-0.6297359577936993,0.0030888040097081793,-4.028641354552437
0.0,-1.6035099561389012,-0.6250300529404718,0.0030888040097081793,-4.028641354552437
0.0,-1.6035099561389012,-0.6250300529404718,0.0030888040097081793,-4.028641354552437
0.0,-1.6035099561389012,-0.6203241480872441,0.0030888040097081793,-4.028641354552437
0.0,-1.6035099561389012,-0.6203241480872441,0.0030888040097081793,-4.028641354552437
0.0,-1.6035099561389012,-0.6156182432340166,0.0030888040097081793,-4.028641354552437
