LineId,Pid,Logrecord,Date,Level,Component,ADDR,Content,EventId,EventTemplate
-1.731184998563231,0.9342864839043443,0.7293585095525371,0.0,0.12547522665374639,1.176763326104046,-0.6512349623471219,-0.437852564900843,1.0705779154279094,1.0705779154279094
-1.7294529475391558,0.9342864839043443,0.7293585095525371,0.0,0.12547522665374639,1.176763326104046,-0.6512349623471219,-0.437852564900843,1.0705779154279094,1.0705779154279094
-1.7277208965150805,0.9342864839043443,0.7293585095525371,0.0,0.12547522665374639,1.176763326104046,-0.6512349623471219,-0.437852564900843,1.0705779154279094,1.0705779154279094
-1.7259888454910053,0.9342864839043443,0.7293585095525371,0.0,0.12547522665374639,1.176763326104046,-0.6512349623471219,-0.437852564900843,1.0705779154279094,1.0705779154279094
-1.72425679446693,0.9342864839043443,0.7293585095525371,0.0,0.12547522665374639,1.176763326104046,-0.6512349623471219,-0.437852564900843,1.0705779154279094,1.0705779154279094
-1.7225247434428548,0.9342864839043443,0.7293585095525371,0.0,0.12547522665374639,1.176763326104046,-0.6512349623471219,-0.437852564900843,1.0705779154279094,1.0705779154279094
-1.7207926924187795,-1.0694015388578093,-0.7425477165231992,0.0,0.12547522665374639,-0.6769996676664752,0.17997253097703012,-0.437852564900843,-0.9718022112171607,-0.9718022112171607
-1.7190606413947043,-1.0694015388578093,-0.7425477165231992,0.0,0.12547522665374639,-0.6769996676664752,0.17997253097703012,-0.437852564900843,-0.9718022112171607,-0.9718022112171607
-1.717328590370629,-1.0694015388578093,-0.7425477165231992,0.0,0.12547522665374639,-0.6769996676664752,0.17997253097703012,-0.40029122279731355,-0.9246185119217301,-0.9246185119217301
-1.7155965393465538,0.9342864839043443,0.7293585095525371,0.0,0.12547522665374639,1.176763326104046,-0.6512349623471219,-0.437852564900843,1.0705779154279094,1.0705779154279094
-1.7138644883224785,0.9342864839043443,0.7293585095525371,0.0,0.12547522665374639,1.176763326104046,-0.6512349623471219,-0.437852564900843,1.0705779154279094,1.0705779154279094
-1.712132437298403,-1.0694015388578093,-0.7425477165231992,0.0,0.12547522665374639,-0.42621637417649616,1.906822207030307,2.604616145485044,-0.8369916418016445,-0.8369916418016445
